wallet,iusdc,sicx,usds
hx80f56bfe172ba4d21bcebe30e1f457de9aae537c,0,0,0
hxef41d17b5e478458d869bfff1e9c4524ae5a92a5,17750000000000,0,0
hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,0,10260000000000000000,0
hxb08ceaf3dc261c1d7fec224008037875bbdfe0af,0,0,0
hxa609c484b341437bdbebe1d893f25114120b5657,0,0,0
hx992e6d8666f0a0b1b4b301b159a1d238b66ee4d4,0,0,0
hx0b8b36a384e03bafcc10dd140b7ee9c1adef4d54,0,46030000000000000000,0
hx777121c84a5f7feba1d6faa6ed339c6a27a358c7,0,940000000000000000,0
hx9df50ec4ae1e22b9428ed7280bb1bd656713e1d3,372630000000000,0,0
hx2c1c08295545584f844d8e2f3219f2f0b3204501,0,0,0
hx96987d929cacccba16ae057609db7a4985916107,0,0,0
hxc098f9353f23243542921b31615b95c24107aca2,0,1810000000000000000,0
hx790ba379bb2fbdd0364ac5b734bf7c1b4b298f0c,0,0,6580000000000000000
hx035a2f558081ddb93eabb830608e29ee96255a66,0,418780000000000000000,0
hx24cf4a73f2edc3a27919a051ee3af1451186808c,0,0,0
hxb316c8a85643ba30a86d7734f939d74b54ae6f4f,0,126570000000000000000,31920000000000000000
hxbba7d9d669d0e02f390fb261904700136a19ea64,0,0,0
hx2af67b545b6f8a5e7fdbd623bc9a85684e657555,0,0,0
hx8cb02de8f50118b8fb89d72f0563ca9e30d839f2,0,0,0
hx030514bf67399088644189f02e1451cf80879c5b,0,0,0
hx48f25253d26960f1f914d9804de0f655a8107722,0,0,0
hx74d1045736fe9fbdfda6b6e9b2e3cca208adc31e,0,0,0
hx16b4a498792123decc0cd8169af1471589c64447,28700000000000,19990000000000000000,0
hxc233e9355455aeee628b5fc28f8241aee4221360,0,0,0
hx3967ae023120655a3f43990f5a2bdc4e1a7ec70b,0,0,0
hx9c4d16e0f1e19e0250e0c58213f5bbc21f5ca61f,0,44250000000000000000,0
hxc64a515bb8b07875cdf8ccca3bf4f4a45f5bb00e,0,0,0
hxfbe882cde5cb2b60d9f1cbccc0ca94456f91ca7a,0,0,0
hx26e7f71cf5fd9076d01c86bf011b20348e267e65,0,0,0
hx8c3bb9f4d641d178670e4db8c2ce84aa723a8cad,70000000000,0,0
hx84ccfa48d7fb0bd8f6635e1d849b1a11306955a2,0,0,0
hxa985eda3d3ca398390f502d5b308924aa641dded,0,0,0
hx7e24ba46ed33b8a428265a9f12b444eb118ff59a,0,0,0
hx889dc9e60574d6d2bfdfb34446d988250987a493,0,0,0
hxe54895cf1d063141ead704ce68ccd5e4dc0c12c6,0,0,0
hxc9617516cf774eb38804563818fbdc989e19dc5c,0,510000000000000000,0
hxc21c00aad570fdf5738d362f00141e7b30ec6a77,0,10706550000000000000000,0
hx345f48a7888c6f87a6cb02df95eb7fdcee9fbc72,30000000000,0,60000000000000000
hx3c4faafdf70d3daef1df3f822bf8e66423eb26fc,0,0,0
hx0de09b846472cb94a415942145b76adc70299360,1840000000000,0,0
hx05e31540fd81975a86cf84a3c3907833c01b1b95,0,0,0
hx95f1b98d96d768c2b0d4e9a98f8f33a534a7cf70,0,0,0
hx38a717af71eb3b4b9adc28a703b70e9abf414acd,0,3730000000000000000000,0
hx8ed99501f9a0f6e20061683f6e461146937f9cd0,0,0,0
hxc5b0f06273fefaa6c1ab96102d916e768694713a,0,0,0
hx83804b377a8c2e8e123a0e0d875ec05a95d177f2,0,0,0
hxda4efd0e36c8b06636bc7d33666971ce341fbf31,0,0,0
hxf015f787653f3d0c61d49e451e0b987bf487a86b,0,0,0
hx63f4b7305cd8a7a6ddf5deaa07404a13db38c6c3,0,0,0
hx6adda4fb67416a96c6dc1c8729042e9779ccf48a,0,0,0
hx88069ce3fa6dca2a9048a4217db78fc704c2a5b5,0,0,0
hxb6f687d4a0336a591e9259a9ed92d7fe17afd9e2,0,0,0
hxdb9f6b1dd28f3a99704ccee1a37aedff08d15ae6,0,35170000000000000000,0
hx277ee3cdff8e61eaebade3f4a0187fd49f947e87,679400000000000,0,1350000000000000000
hx84eb0a4f19a0f0d5bf372cb1c7f578828d61ca7c,0,139740000000000000000,80420000000000000000
hxffe2a34d6f39503679661f6eff68311083a1da77,0,3720000000000000000,0
hx45eba93eb2ae221d86199371ad9079a097614753,0,0,0
hx382fc08af936f4d3fbef10edf2d92bbe1a138553,0,0,0
hx40ce05eaa1d333ce3e2abe239f1705b5bcb8ae12,0,0,0
hxf3c27608c4e51feb565a0036088a629e7f4172ff,0,0,0
hxad669b78d6b112a1d95adcaa6b65d3a09814a772,0,0,0
hx05eefe379096bb58125af6c9dc33b578efd7e883,0,0,0
hxb6de7122ec4a5fafdd5de657708f1bbe5f9c49e8,0,0,0
hx8b7dd22b731a2ab7e927a6eb314c58ebcb01ba25,0,0,0
hx839cdef4fe15c2c1b5f1f627c5cadf2285090604,0,1140000000000000000,0
hx5d63410bfbe0a7ca347e923ca6332da6f7b32f07,0,0,0
hxb2bdf1e828e138ea7bf0788c64c357e5bbb8e58c,620000000000,69690900000000000000000,430000000000000000
hx71adcbadb485a378cd34de59139e3a4d4bd7ec8d,0,470000000000000000,0
hx93fb8e7d9b5acc2de8cee4f7e65cdaac544f2245,10440000000000,160790000000000000000,70420000000000000000
hx2fd1142c56ba15bcd5ffc3521a4af6790cf5d227,0,0,0
hx180a371d24fa3833b384784c66fb81afca1caf19,0,0,0
hxdc434e16ec7b1170e54358165df44d5cdbbfb864,0,0,0
hx3171da3b3a4c5e78d595d768edb00970873e4dab,0,0,0
hx4f240900e6b40cfa00193aae85db0a407a156e35,374400000000000,0,0
hx73e8d65b413f7ff7cedb0bb6cc9c5fcd40f0eb98,0,0,0
hxe0df49d9382805d4dfa24487e8ef31165fe782c0,0,650000000000000000,0
hxa810cd0f02875fb6baafffefc48b19ed8d027200,0,20000000000000000,0
hx57e53415d512d4521b2264769f9d1484fc43333c,0,0,0
hx64abc3e1e1bf89d9effd672fef413abd0c0f0203,0,0,0
hx3f21bd124df6f02034b7337ebeb81dc29caf6983,0,0,0
hx03654dd72e01e0c7c5da41590c8515f23397955f,0,0,0
hx1d62324ec2f0e446035c271d8e51f355107a704a,0,0,0
hx75443cdd8ac6267893cff627df101f79ad861408,0,710000000000000000,0
hxf743912c32890bee21c1892f4d715d1cce933598,0,0,0
hx77944306e78a7372d9709c1f5c67975762e0ebaf,0,600000000000000000,0
hxb7930fb4ffa98e1f7094b97f152749067464afc0,0,24596460000000000000000,0
hx3f58bdb18ffe94f86dd6619b301519219dd01fb9,0,8020000000000000000,0
hxd040bcbee8eb0926f652df93fc3ccd2784136043,0,250000000000000000,0
hx706d9064fd72465c200f39535cffe862c99edd04,397380000000000,0,25090000000000000000
hxa0bb7ec16ab3828a1d480a062c2b276bcf0eea5d,0,193460000000000000000,0
hx4e7d2918891cf2fa1c55184dca22d9d0c6681fc7,0,0,0
hx38d892b0cefcf0036b4e45737644a29607e19e53,0,0,0
hx6f03f0af7ba750c2e63c18a73f73b1749bb385e7,0,0,0
hxee1862567c06def2b1b2873ad0a0c49c708d7e20,0,1079530000000000000000,0
hx614e597a1577f66fcd8988f88170de4c619a0573,0,0,0
hxcca2aafb90708bd62b5fe1e0738a94d3ea8a8a45,0,1700000000000000000,0
hx5b97bbec2e555289351806103833a465b7fbbd47,0,0,0
hxb00a9a4eeb7ad1dc4a0f326797a93b17bf3d03c0,0,1540000000000000000,0
hx377c97c4152bfed097309ad2f5a901035e2c3bff,581850000000000,0,221370000000000000000
hxf33f5db01b1b973922e3ca20b22e8202b9f08e46,0,109520000000000000000,0
hxd318ff6d30b7fe21483704a47c86921d4a707298,0,0,0
hxaa78d81b064de4bceff26dfd30c2043cf4faa4d6,0,0,0
hx0523e8dd77de5e3b3aef152cd11baf3441fc1081,219300000000000,0,231230000000000000000
hx000c8006400b916b7184031c693801fd969e50d8,0,0,0
hx193edd5314dd630666544ea7a23aaad227a10f23,0,40000000000000000,0
hx970eda4988e547df0de8324226fdf3e8ebc9734f,5608660000000000,500000000000000000,0
hx9092a3fc19763f078f069b5406c4433f37b7ea56,0,0,0
hxc3faa688d250d9c0c10edfa37639ec7e2ee92329,0,0,0
hx4ec564d67d052426c4209291b7d9512b42248099,0,0,0
hxcb4acb7840b70ccc8f2fec8c452356488cf9a0f8,0,0,0
hxe053f44bd8b16075d20640cb26c10103d917791a,0,0,0
hx33e64099d4db75356f241fd002c65ef9a47ee668,0,0,0
hx5b738238fcc1e87dcf15956291de315d8db491c0,0,0,0
hx048f77798a22be45436baac9e2134c4014978f32,0,0,0
hx29f3051089f89493f27b6c822fbfcf379babe621,0,0,0
hx4e5b05839bd3b6acb789426105d7ebca1832959e,0,0,0
hxb4b81e0230a4880cfda47408612eb355b2f11387,0,0,0
hxa14f341cb9f3332cb930fb01c4b34e613e4665b8,0,0,0
hxc47a9a9973805dac81ad1e97ddcd5762b77ffbc4,0,0,0
hx989fa78200b23ca042e52e370128ee141187f443,0,0,0
hx443318de6302875a7b5b391d2329c3798a848e13,70770000000000,21710000000000000000,20470000000000000000
hx44b7795d3038e4688a7d2f0a33efb9c13315da38,0,0,0
hxcaf3a1285478520ad520d34d470aed54d49c4774,0,0,0
hx3c4f6cd1b363cde67524f83fc962b71394950e58,0,0,0
hx2d8ccf2d479f00d4ff320bf3d0f594826ab8e727,0,0,0
hx21d983639310cbebec8d52aad918680904b423d7,0,0,0
hxb964c5cbd55a9b03ba5f606a8e2704dc5997d9da,0,0,0
hxd0f1bf8bafeae5278d2e8e839a368a28a34dbde2,0,0,0
hxf912bd5f2c1ad21e79a3e064b5616ae67bbf4d69,0,0,0
hx12624c4f50f958ed8c7e9dea0e84326aa9fe98cc,0,0,0
hx271ff233e13e682e73aa7d2415b1574dc14baea4,0,1510000000000000000,0
hx29e2b4ba3b6fc8a69c5a0645656c624390391e7b,0,0,170550000000000000000
hx880d6aba43818fe4f19866411596da1895fe23be,0,0,0
hx9f16190e225e3ab1415c94e1c3a095981ff4468c,0,0,0
hx7fdd436a451542ce8c3b1ec9be670c8a67984a64,1260000000000,0,0
hx6f5f555f1b8781dc6d62d5f0530509ca00a7ea99,0,0,0
hxa2af3624309728295aa7088d5cda724ad41622e6,0,190000000000000000,59310000000000000000
hxb50bf047dfdce1e3b21ee7cde229a99a29e3569d,0,160000000000000000,0
hx73cf9879293be920c9da1cb1c7fec465e143d3db,0,450000000000000000,0
hx2e81674c49fca5f45828e2169000fc61832f871a,0,0,0
hx6e75c5e1a3c50ccdbf6a164b4172a07f2a7223e1,0,0,0
hx046ad9bca0046d9d06a2249e7a4abe21fe888753,0,0,0
hx012240052db3d0ef6a2c300f474b6fcac2af9a4e,0,198310000000000000000,0
hx58f4c5cf447e743b67ef1abfa49a1ae298533c41,0,0,0
hxcd1618a815e98f70412c15b8abc76c9974eadf29,26730000000000,51980000000000000000,0
hxbc21e83b4d932f3e322d452e1466548f0a84d96d,0,2280000000000000000,0
hx6829babd7389aa7f91b62ee46065a9562df008cf,0,0,0
hxa6f46724a8dafc9d8ae75d8643a239e5623fd1b7,0,0,0
hxa70c9cedce528b9dd7ab42330f48d79e64852816,0,0,0
hxa805403f7febdef9d1a6c13fd9773241e9702c47,0,0,0
hxa76a97a3f4220c3229032ca5b50d6549c55ad82a,0,0,0
hx53f0a7cc8f69513b64fed4eaf4ba3e5235a77a7f,468010000000000,2003630000000000000000,0
hxaf0aec5831dd9e01afae273ece022328d19ea464,0,0,0
hxd007480638e14420b3ad6922c5bd7f7141a2a7f8,68580000000000,2620000000000000000,0
hx9c9b96a057afb676a34845190d0924df3a060f2d,1599950000000000,0,1338510000000000000000
hx08322b3668509f9482f0037ae41aed84ae96b939,0,48450000000000000000,0
hx8aaa6ec60a8b30c1ecee4f013719ef6b02e023b6,0,0,0
hxc675d8c973cc8e44664deabc218c6a65ba257915,20000000000,8867810000000000000000,10000000000000000
hx87333fcd4548a0f4dc31e3976963402371dbf502,0,0,0
hxd5c4f0a51e96590b6a1a6f00d9c45128ae2eba1b,0,0,0
hx393330c67e9a82902b37f5001a39b94804cd21b9,357460000000000,8920000000000000000,149230000000000000000
hxd025d4d07363c48794367c9aaa506d505b468b28,0,0,0
hxfb847555dbed2d0198fe374396cd88f13f9100c0,0,0,500680000000000000000
hxca88f2821b6a32bb3760c2c48d83bb9846099eb5,0,45400390000000000000000,0
hxdf2c6f8b45b5c96795bf6a3b81e05f198518c4a4,0,17510000000000000000,0
hxcf7f516d446b6db4ff78967b3d3dc810b0d270d8,0,0,0
hx7fbe4a53074c93956bcd4f0a0772ea429b148590,0,0,0
hx4ea3e9501d59db3e2bdbed8b2282a737c66d611a,0,0,0
hxc1e43afc21a15d88c5ca07ea8517e528e78015b0,0,135320000000000000000,0
hxe811a249762b8bdde38d889d714be14538ac4643,0,0,0
hx3437ea97deedb4ec027d48f091a70818baf126cd,0,12905510000000000000000,0
hxef2bd670a4dd55735b79279d57c0994709235a70,4577770000000000,172380000000000000000,3130000000000000000
hxc8754df03f330723ae0c50d351c29aa7ee675afb,0,0,0
hx74f8d29929abe04f89604e1fe7014c95010cf553,0,1630840000000000000000,0
hxa0b347a54cd0159a34f15d7a46d55c8104e9233d,0,0,0
hx534bed08c68880dae617851e28da8df1f1523a29,0,0,0
hx0580800e98ca90883ac881ffd59768d3e846d163,0,307880000000000000000,0
hx9d03322866d9f5b1c792296649612ee47acd9920,0,0,0
hxb56ccf241e6bf56ba2f1b024c4cf5eb214da1072,0,0,0
hx63b6871246d15b21ea3e29b767241babcbe5de39,340000000000,0,0
hx41b0ae4904108bd06082b661ca7bf95eca4b9180,1156730000000000,1814940000000000000000,0
hxb8e7e01e61939f01baa460b91a2f266acc3867b3,0,920000000000000000,0
hxaaaaa337e79fe95177626e0996d690f58c8a01c2,0,0,0
hx9d2b0a8f0bf73c0878bc434157391fde475125d5,0,0,0
hxddc2c0adac3a380072a46afd4c922d0002f6deaa,0,0,276770000000000000000
hx042cf74867d4d450fb8b80a11ed5426cd33fa29e,0,0,0
hx51c366d9417f4f08e4077ee5212a9a7b5b8593de,0,0,0
hx930a0bedaff46c3afd3eddad4078d3f3d4d74735,0,0,0
hxf4db732166b5d240b96a2d68b8be628c5ddcf3dc,0,0,0
hx4dc4548688c1a6a9ccaee45501998f3adbaa1adc,0,0,620000000000000000
hx62471b4843bea5f543c9895220b8ba99e1c24846,0,0,0
hxd82585a2d9d850f901456ece2a0dcb50a0899b66,0,0,0
hxeea874eaae878718eadad4b59714709147eee3cb,0,0,0
hxb9bf2fe4975afa508ecd90ee2e3f3ac88bb792cd,0,0,0
hxbb48ff2490609869e4bd53002878a1c91f1c4a1c,0,0,0
hx99e3d951340ad78f48437eae250cb05f9f4d0284,0,0,0
hx1747aeab5afbdabd85af027ae249897cd5165146,0,0,0
hx7e3526428b54eb2cb32a8747f5c4aa156c99fc90,0,0,0
hx4fbadc8e870180e69421070862e979072df11828,0,23510000000000000000,0
hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,0,0,0
hxb09b4f9393771624d9a0edc80940ab8dc6af5fa6,0,0,0
hxe803351853a2198112bf600a67850bcf46e8b347,5330000000000,0,0
hx39fe60778ca90f0cda751b44e7b73676b27a4e73,0,0,0
hx60bdb39584b2a412e81b398f6066fd4cf3411b34,0,0,0
hx95b29ce3d5bdd871792d21db35b148c16b8ee9f8,0,0,0
hx3b6b086ee09f65dd8a8922af3204ea4ab7460dbb,0,0,0
hxee49a0b2166924dbe97ff06550adc7c54f75ea55,271250000000000,1130000000000000000,90450000000000000000
hx5f75e7ea5a055f6700716a2487b44261ed02dd72,0,0,0
hx90c8c3fff7a9c598411f90502d8de7d535e58841,0,0,0
hx67cd0d9e9ba012efb53d50fa936a2a0dc635e8c4,2370000000000,0,0
hx5544615e94de80d69a046e11494d86196d4fb30c,0,0,0
hx6c1d9d6e0e596eecc437e3133462e947d1226fa9,0,402610000000000000000,0
hx7ac3fae19e2600123bddbd7488da119e55ed1a81,0,0,0
hxa70b8c5b0806a5e1740a1177373189b86b6c775d,0,840000000000000000,0
hx5a6514844ff342d3564859533e54ba9a8f6fdb11,0,337040000000000000000,0
hx98cd7330296630d09f712308e8f7dd3b5adc7f60,242030000000000,0,0
hx65c2fac1c11ae02b25acae401422bf0391d89163,0,0,25840000000000000000
hxf69a8abcba03c0cb748ee05bc39719b18364fc1a,0,0,0
hx239534c1b8711da622576b6e0365437c24b36400,14100000000000,9297520000000000000000,0
hxf540f05bffc9cf3d2540aabd1776cedc6038414b,0,0,0
hxcc5f1a7a93e3457443df85325fec21e2eb6cef8b,0,0,0
hx493b60fab9ce456ec34a39ab676aeec3687fe268,0,0,0
hx42d097e451e4fe6bd1f1796027d583fdad537538,0,4400000000000000000,0
hx54122fa99db0e1de2b8fc77b3eb79a43e24dadb7,0,6120000000000000000,0
hx737d0ceb1f0184c1e6a94eebfd30c5a56aead75e,0,0,0
hx6ea73e1f77915606c36735bd751fdd1e14cf3c33,0,0,0
hx971e1d8eb3acc7ddd4993e2ce15dac3f32ea134b,0,0,0
hx507def28d3c93b01d6d9842e454434972797b1d1,0,0,0
hx8df8b9a536c264c7158e8347d2b3dd899e2e23f0,1335010000000000,0,0
hx4e9935d7a98fcc5deaf13c44127e3a655c05d32f,0,50000000000000000,0
hx04ff3659f70da6a1ab8c4dabe01781758b4ad21a,0,320000000000000000,0
hx98789818658e0e645db9f1c26478d6178a7903da,0,0,4810670000000000000000
hx5cf1a8adfdcc51692d5f91ee8957790c592383c0,0,0,0
hx1e713ce77faa9c9d73962dffb720d6d04a33bb82,0,0,0
hx3e679453d628da9fb9fc0cdf7f2bffa6e3d4fcdc,0,0,0
hxf63c58966131f9a7b0ee41e94c694f74b5bba6e1,0,0,0
hxb14f49468ed6f61f0d1e4b842baa40fa3134a32c,0,40040000000000000000,0
hxd8a98e3e19c3c87a0033f0de14302c1928ebe44c,0,0,0
hxd7bfd485e1c10bf220368f5e789f4eff63420800,0,0,0
hx9e1e5f857bd953c5d3d4a79c6ffe6e76ac2115ee,0,0,0
hxe3c573db722f898567da03356b68ea403872c145,223290000000000,750070000000000000000,0
hx42b02f8de1f5cbc8f7779c995b20816bf2f9a625,0,830000000000000000,0
hx4c411d18091eaab0ef79f4a29ecf55b6792bc302,0,10000000000000000,0
hx8cab36b6399beabf2556506b1b5c711532f8e9de,0,1540000000000000000,0
hxc528cd73c25fef0c54516ab14fed4d93a4ced80f,0,1030000000000000000,0
hx94e3d84bb370d185eb103bfa4ccb96f15eec2bef,0,2310000000000000000,0
hxe6fb7f65b1ddda4f130644e9832c2aad17af3351,0,0,0
hx108130ccf6749a0a94a92be369b6b6d2526b1c68,0,0,0
hxe40cb7290e5fe07a54ba8e8c9c80ae2f81182741,0,44140000000000000000,0
hxd9f833d4d5eb6d34743e60e2f8864ed45e2b7523,0,0,0
hx798d49437686fe77a862641e0d924a1698476508,0,0,0
hx79d250ab625edb5c8b10735f4f15f282d453cb6b,0,1930000000000000000,0
hx75788fed7f0cb110c9aeb880e782a17a0ef77b3c,0,1020000000000000000,0
hx8faa2bc5925c335b3791cb46afa21ee65122867b,0,200000000000000000000,375000000000000000000
hx6bcc4a33a72355e629860e60aadc6e73df17bee7,0,0,0
hx112ce917667495811dafe3522c5c82cca3060710,0,0,0
hxdcfe54451c017ecd3efe4becd11bcc7ea1cf252e,0,1656670000000000000000,0
hxed798d1c5a12f573c5ca4669828590f903b391fd,0,0,0
hx076eb0b463fa51603806582cd80f25bf7cd25b0a,0,8450000000000000000,0
hxd9a4102ef757250005b5d415a1b76c69d10006d3,0,98630000000000000000,0
hx9864528aa23a5f8ab3a2e2a6dc31b603ced3c52d,0,0,2610570000000000000000
hxc78aafb4cc60e382faeeb2d50049079834eb2563,0,0,0
hx2ca57e26448065401b2f6df2cea0815f08cdd7f7,0,4890000000000000000,0
hx880cc02fd07ab111c871609778504dcc5e98589d,0,0,0
hxe417fc98a4b8dda7bdffe299c4382d691eff9106,0,0,0
hx74f03cf180c08455557e37d6ac1594f2b253bc32,0,0,0
hxa2fd64fb96b27b4a7f0f6d4e5f1d6463bfe124c2,0,0,0
hx647e8002911d37b95b18034a9a89bd836d4a0fab,0,0,0
hxd826b1a854c4e732a5ca101020e92fbb9e4f282f,0,0,0
hxf53533a7df5a4ac2d011c10b755b7c5b3e1421a5,0,0,0
hxed93247c248adb2c785686fd2d3692f5a1de520d,0,0,0
hxeb7b3228d275b8a09ce81d437deb86e4393fee03,0,0,0
hx726a24ff9d3e7d86bffc2a74d8edca80dd357af9,0,0,0
hx0307ad8047ddf017414e802442d8613c092a77f1,0,0,0
hx930a0c5a56ee3cfb3139a440b6fd29a029aefba8,0,34680000000000000000,0
hx045ebc849e3335ec364a7f8bf428af37a8ed4596,0,0,0
hxc505643c30dc522c7fb1a82a9e5c98eda331d2bc,0,0,0
hxf38a1a9f460a4dfd84636ce6ac321e95c6ea1b1f,0,0,0
hx3fe37d7a36d04fa1a8eb3cad6671ca554b84e31b,0,0,175050000000000000000
hxf31c01deb819a69df88c9b0b675ab01a7dacf8a0,0,153340000000000000000,0
hxbcaa3483cafbc8f3c766947defcb351690e29f22,0,0,0
hxedc3f0224382205b193ff6be13d3d0d16ba0136e,541940000000000,0,0
hx8ee20bcd3fbfdc8043ce2cf7505cc7620f0e4b64,0,0,0
hx1ea3d07d9f3d6756879ee4437b22e5ccfac57f14,0,0,0
hx20e9f080543f68f31acd5ce40fef93c7df6bf21b,0,0,0
hx5e67147068b0f5718187dfeea3ca12fb0a394d3d,0,700000000000000000,0
hx902bc8df87f48c6efbb8947890304d95b88aa4d4,0,0,0
hx1bb4967e2034a74c6461b73a09e9f683845464e7,0,0,0
hx23306a6ade33852b47c9b82ec9e540ac6c8ad857,0,0,0
hx42c93e70dd91f12b608766ad443125846a07c208,0,0,0
hx9ec2ca58b4a2180270396312532110d396833ac9,0,690000000000000000,0
hxb3e0ab999619b62ba5d4339414127aaaafdf333f,0,8960000000000000000,0
hx978c5ca9ec697a733e62395aa01c318f72c7e343,0,0,0
hxb09b113c99e75b047f2118c40c8c7447b687ea9c,0,0,0
hx246b91c8db1d668cc3f532503a64e9e2c7eecf0b,0,0,0
hx9194373c1f3f1c1726efaf08b8a0ec2153df34b8,0,412629870000000000000000,0
hxf1407dcc76533f13f86446fdcd21cb63b6c5cca4,113660000000000,0,0
hx2d73a650677b25f7aa92b1c5602e2455d45fc787,165920000000000,0,272010000000000000000
hxd2ffc6c2a00cfc7ad1fd0b05900573b776db2295,0,0,0
hx00f70289dcc875bbbdc3e9a4a83bb83007da041d,0,0,0
hxf6b2172543768b095609c9787d13366071a0c82b,141410000000000,1750000000000000000,0
hxa9546e6e6ec8bcb1e52106914f5f1fba90013f44,0,0,0
hx83f47e24eb31ed4639b564f3b9c52c08eefdac33,0,0,0
hxefc2612d03227b32dd96d26871461d0a18036dc4,0,0,0
hx9a45e2286c6fb20e0a4fd9f0f8460178efc4bcbf,0,0,0
hx74a3731e90b97929d53a679d7712f379d0f4a146,0,0,0
hx27dc2b32d04ad24eab58f75ef800b8f9c4d1d070,0,0,0
hxa0cdb980752f6147b96cf3e27adefb865c553718,0,0,54550000000000000000
hxfa883fc1df45919fc2783afdf2e0081eb1e2d198,0,0,0
hxab9b472d3ab9a11c7ae01ef328753425ca23f256,0,0,240430000000000000000
hxcad3428465e9fa5021d36bf1f44631c885ab1be1,0,0,0
hxc796aa515c44629f7aaf1e8fdebc226893a01f32,0,0,0
hx8c0a4814a5164e5b8afaba7a285994588fc4e6b4,0,217370000000000000000,0
hx57c9d0aeb01ea6e7e44532718fea5cb682724b85,0,0,0
hxf915fdaadce5508559495cd3244b0136a127ca3a,0,0,0
hxa07c1eb7fadf31ff4c901675f4df64c2aa3a3aef,605440000000000,583240000000000000000,0
hx3073153ad31898c8c5748e02251300c14b315b70,0,0,0
hx1c8a3986fd4aa5a78a9443ff6fadf0ba53a02e94,0,9940000000000000000,0
hx996859fff13e8de3f582bc5579d8a1fce35be4aa,0,200000000000000000,0
hx8415787d2cc99580587fa7c25078085e624eb49c,0,0,0
hx7c995168c502d776c800229b7cad08bbe059db76,0,0,0
hxadec52fcc6cfee8e416300bc45d981eceaa76c6e,0,0,0
hx4f45fd324c0cb69ede9437dbcc1ad846fd53ead2,0,6440000000000000000,0
hx2599e607e1631d92d344a31a6a547d27762b7b68,0,0,0
hxe435f4d411b38115de401ab748d78aefb901fd8b,0,1510000000000000000,0
hx6377223a6e65e83ac3f591f6b973f23547a4dd82,31590000000000,0,0
hx315d410b524f0b5e9ca4daf3aa0d7ecbe4d2069c,21930000000000,0,0
hx1c372ec429c29fb038034ecf3ca2d48694b972ea,0,150680000000000000000,0
hxfa8e7fd1dab47e2d77bdaad5e6d4d5e05a31878a,0,0,0
hx211212e6e7226899f51e5935fc460e6c92970ed1,0,0,0
hxb2dc1fee7b0f36a13fcb8631530903ba8a815407,0,1050000000000000000,0
hx81d4f834b91569b43cde903ec241eb1fce64a171,0,0,0
hxc49038fdfcb304aaa8f89ddaadb1282302564844,0,0,0
hx31353603fb6a7943652efa55ea833aa3b549e35f,0,0,0
hxba9f694a3e85b5228f3bb216fcf25bb0de3d91f9,0,0,0
hxd6abfa0f6ef12233ed461b6b647ca4f5d93ad198,0,0,0
hx95b297e5743acaf73c384d45ae9bde8f1762ce1a,0,0,0
hxf64c4e8368ac22dbf46db7f4a99e973f864cbeb0,0,0,0
hx158593ce9e86d7dfe18fe45ff561671329273f03,0,120690000000000000000,0
hx23bb62cb317a4bf36ceb0d8d501293fb60927b82,0,12330000000000000000,0
hxe7f909f7e22c8fe213749d0f804230dac35b8d0f,0,0,0
hxcfc147627b87c10cbe48c02f8bbb94e34b7b6cb8,0,89610000000000000000,0
hxc1571f7d34df220e225f49915668e59290fe83bd,0,0,0
hxdca05aac6522f25a8baff139ae166642626ae56d,0,0,0
hx9b57979658fb2706f117b11021d8208585156622,0,1630000000000000000,0
hx67864f603ec574c8cc2037c37399a94562e9899d,11500000000000,0,0
hx9d0168f0cb4273006135b412b2f750c7c8051153,820000000000,0,0
hx227de68d28d7cd2506a4d0063e1dc830d4f2c044,0,229790000000000000000,0
hx326d19ac3f4924696f55cd19c95c537170027bac,0,0,0
hx1b08f3ad1c02447295a0dfd86a424ea8310a8273,0,0,0
hx0f29f1adda1ccd03134c8711c24f95fb44776756,0,0,0
hx3275988f3c82aaf7d2d85e4de96d3eebe7834d47,0,0,0
hxced018551af1ebf840493959b358b6e3b76a1071,0,0,0
hxb2b267aba577320e43477d37d3af814978c7abac,0,0,0
hxcb6e7f02f40baef5ade7582db9df8c3b921bba35,0,0,0
hxb5c15f6b8c3dd1c5fb5337c64820c2c4ece13be7,0,1820000000000000000,0
hx6109261d9800724eeec6c5910612ecccec9bb477,0,0,0
hxcceabed2d82c91edc0d6d709b9b83e27434caa3d,0,7850000000000000000,0
hxa46a44a9c026e396974903c3e30b9b68f84b77f9,0,0,0
hx86f92daffdb1bad01105b65204ed1f9a8f9bff41,0,0,0
hx2aee05269498c9903fc66e3f1fef181cfeffc523,0,0,0
hx4187817dbb46b378746b95d48136a0a64f00b65b,10000000000000,0,0
hx4d9dfc0ab2e489d09b877b5014d0641e63762d7e,0,0,0
hx8c43c219175d57396a95402d0d9f2042e66a4e52,0,14410000000000000000,0
hx6aee3fc02aa0b49c749ef3b7e9198c60825a5e88,0,0,0
hx8be73efe4c2ff29ccedfc0191f52eb2507222bd6,0,260000000000000000,0
hxb19bdc46b7ba4708f93ddb7433091529388430d7,0,0,0
hx3858c5538d2c8e09c81d9c7af55b31eec78ace5c,0,52450000000000000000,183240000000000000000
hx8fd37cfc5408e44bc90993583851531165f57301,0,0,0
hxbf82bf6202c66986705ff2ed145a78e8f55ece91,0,0,0
